raceId,driverId,stop,lap,time,duration,milliseconds
873,808,3,30,0.88,30.41,30405
873,37,2,30,0.88,32.63,32625
873,817,2,31,0.88,29.79,29789
873,8,2,32,0.88,29.37,29370
873,20,2,33,0.88,31.14,31137
873,18,2,33,0.88,29.66,29662
873,819,2,32,0.88,30.83,30834
873,814,2,33,0.88,30.03,30029
873,3,2,33,0.88,29.69,29687
873,154,2,33,0.88,31.75,31753
873,813,3,33,0.88,30.98,30981
873,30,2,33,0.88,30.34,30338
873,811,3,33,0.88,30.68,30684
873,13,3,33,0.88,29.46,29455
873,17,3,40,0.89,29.35,29348
873,807,2,40,0.89,30.61,30613
873,815,2,40,0.89,30.22,30217
873,808,4,40,0.89,41.15,41154
873,37,3,40,0.89,44.10,44101
873,5,3,45,0.90,30.23,30232
873,155,3,50,0.91,36.15,36146
873,807,3,50,0.91,34.60,34601
873,808,1,1,0.84,36.15,36148
873,13,1,1,0.84,31.96,31958
873,17,1,8,0.85,29.33,29333
873,20,1,10,0.85,29.12,29117
873,811,1,10,0.85,30.32,30317
873,4,1,11,0.85,29.56,29557
873,30,1,11,0.85,30.88,30879
873,817,1,11,0.85,30.99,30992
873,1,1,12,0.85,29.12,29124
873,814,1,12,0.85,31.03,31026
873,3,1,12,0.85,29.55,29546
873,818,1,12,0.85,30.50,30499
873,5,1,12,0.85,30.44,30440
873,813,1,13,0.85,30.23,30234
873,8,1,13,0.85,29.67,29669
873,10,1,13,0.85,30.98,30977
873,18,1,14,0.85,30.02,30019
873,154,1,14,0.86,32.08,32080
873,155,1,14,0.86,30.69,30693
873,819,1,16,0.86,30.65,30647
873,807,1,18,0.86,30.36,30363
873,815,1,18,0.86,30.04,30043
873,37,1,18,0.86,33.04,33042
873,808,2,18,0.86,30.34,30341
873,13,2,19,0.86,29.40,29403
873,39,1,19,0.86,32.44,32436
873,818,2,24,0.87,29.90,29898
873,811,2,25,0.87,30.83,30828
874,154,1,1,0.63,32.33,32329
874,811,1,1,0.63,27.10,27098
874,17,1,1,0.63,32.46,32462
874,154,2,7,0.64,29.79,29793
874,18,1,13,0.64,20.23,20233
874,8,1,13,0.64,20.90,20901
874,807,1,13,0.64,21.01,21007
874,814,1,13,0.64,21.06,21063
874,155,1,14,0.64,20.78,20783
874,819,1,14,0.65,21.34,21343
874,815,1,15,0.65,21.27,21273
874,39,1,15,0.65,23.23,23227
874,1,1,16,0.65,21.15,21148
874,813,1,16,0.65,21.36,21361
874,811,2,16,0.65,21.54,21538
874,20,1,17,0.65,20.51,20508
874,13,1,17,0.65,20.94,20936
874,817,1,17,0.65,21.94,21944
874,30,1,17,0.65,20.64,20643
874,37,1,17,0.65,26.29,26287
874,5,1,18,0.65,22.82,22816
874,818,1,18,0.65,22.53,22528
874,808,1,19,0.65,21.37,21368
874,10,1,20,0.65,20.66,20662
874,811,3,21,0.65,14.61,14608
874,154,3,22,0.65,21.14,21143
874,17,2,26,0.66,20.69,20691
874,8,2,30,0.66,21.22,21222
874,155,2,31,0.66,20.76,20762
874,1,2,31,0.66,19.79,19794
874,807,2,31,0.66,21.69,21688
874,819,2,31,0.67,42.51,42505
874,814,2,32,0.67,21.34,21344
874,813,2,33,0.67,21.12,21118
874,817,2,34,0.67,21.52,21516
874,811,4,34,0.67,21.52,21520
874,18,2,35,0.67,21.10,21099
874,818,2,35,0.67,21.43,21431
874,13,2,36,0.67,20.78,20778
874,30,2,36,0.67,20.38,20379
874,20,2,37,0.67,20.35,20346
874,37,2,36,0.67,22.49,22487
874,10,2,40,0.68,21.52,21520
874,5,2,41,0.68,22.68,22678
874,808,2,42,0.68,21.37,21367
874,808,3,48,0.69,14.25,14250
875,155,1,1,0.63,33.00,33003
875,155,2,7,0.64,13.99,13986
875,1,1,13,0.64,19.64,19638
875,807,1,13,0.64,22.13,22125
875,154,1,13,0.64,21.68,21681
875,30,1,13,0.64,20.09,20087
875,818,1,13,0.64,20.87,20865
875,5,1,13,0.64,21.90,21896
875,17,1,14,0.64,19.81,19811
875,13,1,14,0.64,20.61,20607
875,8,1,14,0.64,20.21,20211
875,817,1,14,0.65,20.15,20151
875,811,1,14,0.65,21.89,21886
875,808,1,14,0.65,22.28,22278
875,10,1,14,0.65,22.33,22334
875,20,1,15,0.65,19.83,19830
875,4,1,15,0.65,19.93,19930
875,814,1,15,0.65,20.81,20805
875,819,1,17,0.65,21.30,21302
875,815,1,18,0.65,24.41,24408
875,39,1,18,0.65,22.75,22749
875,813,1,21,0.65,21.14,21137
875,1,2,26,0.66,20.78,20777
875,814,2,28,0.66,20.22,20218
875,154,2,31,0.67,20.94,20935
875,10,2,31,0.67,20.49,20494
875,17,2,32,0.67,19.62,19616
875,807,2,32,0.67,20.98,20982
875,30,2,32,0.67,20.28,20276
875,811,2,32,0.67,22.81,22813
875,808,2,32,0.67,21.58,21581
875,815,2,33,0.67,20.77,20767
875,5,2,33,0.67,21.49,21489
875,4,2,34,0.67,20.09,20090
875,817,2,34,0.67,20.80,20804
875,20,2,35,0.67,19.80,19801
875,13,2,35,0.67,20.86,20855
875,8,2,35,0.67,21.01,21012
875,819,2,34,0.67,22.02,22019
875,818,2,38,0.67,21.19,21188
875,1,3,42,0.68,19.45,19447
876,818,1,1,0.63,25.10,25097
876,30,1,1,0.63,25.04,25036
876,815,1,14,0.64,21.34,21336
876,815,2,19,0.65,24.51,24508
876,18,1,25,0.65,21.51,21509
876,811,1,26,0.66,22.05,22047
876,39,1,26,0.66,24.54,24544
876,8,1,27,0.66,21.40,21404
876,3,1,27,0.66,21.49,21490
876,813,1,27,0.66,22.00,22003
876,817,1,27,0.66,22.64,22637
876,13,1,28,0.66,21.10,21100
876,807,1,28,0.66,21.65,21654
876,814,1,28,0.66,23.95,23948
876,819,1,28,0.66,22.69,22692
876,4,1,29,0.66,20.80,20800
876,17,1,30,0.66,20.81,20808
876,813,2,30,0.66,28.05,28053
876,808,1,31,0.66,22.45,22445
876,10,1,31,0.66,27.30,27303
876,1,1,32,0.66,20.85,20852
876,5,1,32,0.66,22.97,22967
876,20,1,33,0.66,20.71,20707
876,37,1,32,0.66,23.83,23830
876,818,2,33,0.66,21.66,21658
876,30,2,33,0.66,21.32,21322
876,154,1,36,0.67,20.98,20976
876,155,1,36,0.67,22.73,22726
877,3,1,1,0.71,29.28,29277
877,154,1,1,0.71,26.06,26057
877,814,1,1,0.71,26.67,26670
877,818,1,9,0.72,20.32,20319
877,154,2,9,0.72,21.02,21017
877,814,2,9,0.72,19.83,19829
877,20,1,13,0.73,24.96,24962
877,155,1,25,0.75,19.53,19529
877,13,1,26,0.75,19.59,19585
877,817,1,26,0.75,20.12,20122
877,819,1,26,0.75,21.94,21941
877,30,1,27,0.75,19.70,19701
877,10,1,27,0.75,19.88,19884
877,808,1,27,0.75,20.77,20769
877,4,1,28,0.75,19.37,19368
877,5,1,28,0.75,23.03,23032
877,37,1,28,0.75,22.27,22272
877,18,1,29,0.75,19.46,19455
877,813,1,29,0.75,20.72,20723
877,815,1,30,0.75,19.49,19486
877,17,1,30,0.75,19.07,19066
877,8,1,31,0.75,20.28,20278
877,811,1,32,0.75,22.59,22587
877,818,2,33,0.76,19.89,19885
877,20,2,37,0.76,19.92,19918
877,815,2,38,0.76,33.43,33431
877,817,2,38,0.76,21.23,21231
877,814,3,39,0.76,20.27,20265
877,30,2,41,0.77,21.27,21270
877,815,3,44,0.77,26.86,26858
878,154,1,9,0.56,21.19,21190
878,155,1,13,0.56,24.08,24079
878,30,1,14,0.56,22.26,22263
878,807,1,17,0.57,22.10,22099
878,1,1,20,0.57,20.81,20814
878,4,1,20,0.57,24.44,24439
878,811,1,20,0.57,22.14,22143
878,20,1,21,0.57,20.90,20904
878,814,1,21,0.57,22.50,22498
878,813,1,21,0.57,22.34,22342
878,5,1,21,0.57,22.71,22713
878,10,1,21,0.57,23.09,23092
878,815,1,22,0.57,22.08,22079
878,808,1,23,0.57,22.76,22762
878,8,1,24,0.57,24.84,24840
878,37,1,24,0.57,24.80,24798
878,39,1,25,0.58,24.50,24497
878,13,1,26,0.58,21.52,21520
878,819,1,26,0.58,22.38,22379
878,817,1,30,0.58,22.65,22651
878,814,2,30,0.58,22.44,22444
878,3,1,34,0.59,21.35,21346
878,18,1,35,0.59,21.45,21445
878,30,2,39,0.59,21.30,21297
879,8,1,5,0.59,21.54,21541
879,30,1,5,0.59,25.98,25980
879,155,1,8,0.59,27.27,27266
879,30,2,8,0.59,22.49,22486
879,3,1,9,0.59,23.02,23018
879,817,1,9,0.59,22.84,22838
879,17,1,9,0.59,23.13,23127
879,1,1,10,0.60,24.41,24410
879,4,1,10,0.60,22.47,22472
879,20,1,10,0.60,21.00,20997
879,814,1,10,0.60,28.34,28336
879,39,1,13,0.60,27.11,27113
879,819,1,13,0.60,24.43,24427
879,10,1,14,0.60,23.25,23251
879,808,1,14,0.60,23.03,23031
879,37,1,14,0.60,25.79,25787
879,13,1,15,0.60,22.60,22596
879,818,1,15,0.60,22.36,22362
879,5,1,15,0.60,23.43,23429
879,30,3,17,0.60,22.24,22243
879,1,2,18,0.60,21.61,21606
879,4,2,18,0.60,23.00,23000
879,155,2,18,0.60,24.25,24254
879,3,2,18,0.60,21.81,21806
879,814,2,18,0.60,21.36,21364
879,20,2,19,0.60,22.02,22016
879,17,2,19,0.61,21.23,21232
879,817,2,19,0.61,21.18,21182
879,8,2,19,0.61,22.73,22731
879,13,2,19,0.61,21.68,21680
879,10,2,19,0.61,21.44,21442
879,808,2,19,0.61,27.45,27452
879,5,2,19,0.61,38.29,38291
879,37,2,19,0.61,26.57,26573
879,818,2,20,0.61,21.30,21302
879,819,2,20,0.61,22.75,22746
879,39,2,20,0.61,26.74,26739
879,3,3,20,0.61,24.26,24262
879,807,1,23,0.61,21.35,21347
879,18,1,23,0.61,21.55,21550
879,818,3,29,0.62,25.98,25976
879,10,3,31,0.62,23.54,23544
879,5,3,37,0.62,22.72,22721
879,3,4,50,0.64,31.77,31768
879,37,3,50,0.64,25.38,25375
879,817,3,51,0.64,21.44,21444
879,39,3,51,0.64,23.63,23625
879,20,3,52,0.64,21.26,21256
879,8,3,53,0.64,32.31,32309
879,155,3,54,0.64,32.82,32823
879,30,4,54,0.64,21.83,21827
879,20,4,54,0.64,28.93,28932
879,808,3,54,0.64,22.70,22702
879,13,3,55,0.64,22.43,22427
879,17,3,55,0.64,21.01,21006
879,819,3,55,0.64,23.08,23082
879,4,3,56,0.64,21.86,21862
879,818,4,56,0.64,22.06,22061
879,37,4,55,0.64,24.51,24510
879,817,4,56,0.64,22.92,22923
879,18,2,57,0.64,21.46,21456
879,39,4,55,0.64,27.48,27480
879,807,2,57,0.64,22.25,22250
879,5,4,56,0.64,23.00,23002
879,10,4,56,0.64,24.82,24816
879,814,3,57,0.64,22.39,22389
879,807,3,58,0.64,14.13,14128
879,5,5,59,0.65,21.85,21849
879,817,5,61,0.65,21.97,21973
880,18,1,4,0.72,22.28,22282
880,17,1,5,0.72,24.24,24240
880,154,1,5,0.72,22.24,22239
880,821,1,5,0.72,22.32,22316
880,822,1,6,0.72,23.53,23528
880,820,1,6,0.72,36.56,36564
880,20,1,7,0.72,21.81,21807
880,823,1,7,0.72,24.10,24104
880,13,1,8,0.72,21.75,21754
880,814,1,8,0.72,23.01,23010
880,819,1,8,0.72,23.39,23394
880,4,1,9,0.72,21.79,21792
880,8,1,9,0.72,22.71,22709
880,818,1,9,0.72,23.07,23074
880,824,1,9,0.72,23.37,23371
880,813,1,10,0.72,23.10,23099
880,1,1,13,0.72,22.16,22155
880,3,1,14,0.73,22.27,22274
880,817,1,15,0.73,23.44,23435
880,815,1,16,0.73,23.68,23677
880,823,2,16,0.73,23.83,23834
880,17,2,18,0.73,21.72,21717
880,154,2,19,0.73,22.13,22133
880,820,2,19,0.73,30.84,30838
880,4,2,20,0.73,21.61,21606
880,18,2,20,0.73,23.57,23571
880,16,1,21,0.73,22.69,22693
880,20,2,21,0.73,22.70,22704
880,13,2,23,0.74,21.51,21511
880,815,2,23,0.74,22.00,22004
880,818,2,24,0.74,24.69,24688
880,822,2,24,0.74,23.22,23215
880,821,2,27,0.74,22.32,22315
880,824,2,27,0.74,23.39,23387
880,817,2,30,0.74,24.18,24177
880,1,2,31,0.74,22.02,22015
880,814,2,33,0.75,23.05,23051
880,8,2,34,0.75,22.18,22181
880,819,2,33,0.75,23.51,23509
880,823,3,34,0.75,23.92,23917
880,820,3,34,0.75,22.95,22948
880,13,3,36,0.75,21.51,21509
880,20,3,37,0.75,21.60,21596
880,18,3,37,0.75,21.54,21538
880,154,3,37,0.75,22.53,22534
880,17,3,38,0.75,21.52,21515
880,4,3,39,0.75,21.70,21704
880,822,3,40,0.76,24.06,24060
880,815,3,41,0.76,21.71,21705
880,1,3,42,0.76,21.78,21778
880,818,3,44,0.76,23.16,23160
880,16,2,46,0.76,22.75,22749
880,824,3,50,0.77,22.67,22669
881,20,1,5,0.68,21.14,21135
881,13,1,5,0.68,22.40,22403
881,16,1,6,0.68,37.83,37833
881,817,1,6,0.68,22.42,22416
881,8,1,6,0.68,25.91,25905
881,814,1,6,0.68,43.71,43713
881,813,1,6,0.68,24.74,24737
881,823,1,6,0.68,23.25,23252
881,824,1,6,0.68,26.55,26546
881,822,1,6,0.68,24.96,24960
881,820,1,6,0.68,30.37,30365
881,17,1,7,0.68,21.01,21010
881,1,1,7,0.68,24.93,24933
881,18,1,7,0.68,22.45,22448
881,807,1,7,0.68,23.00,22996
881,815,1,7,0.68,21.58,21583
881,154,1,7,0.68,22.11,22105
881,821,1,7,0.68,24.40,24397
881,818,1,7,0.68,49.22,49216
881,819,1,7,0.68,44.43,44428
881,3,1,8,0.68,22.03,22028
881,813,2,13,0.69,32.56,32561
881,824,2,17,0.69,23.76,23755
881,823,2,18,0.69,22.71,22706
881,17,2,19,0.69,20.74,20736
881,817,2,19,0.69,22.39,22388
881,820,2,19,0.69,22.67,22668
881,13,2,20,0.70,21.64,21635
881,154,2,20,0.70,21.81,21812
881,819,2,20,0.70,25.02,25015
881,1,2,21,0.70,21.47,21465
881,18,2,21,0.70,21.03,21028
881,807,2,21,0.70,21.70,21699
881,8,2,21,0.70,22.68,22677
881,20,2,22,0.70,21.34,21339
881,3,2,22,0.70,21.08,21079
881,815,2,22,0.70,20.89,20894
881,821,2,22,0.70,22.58,22575
881,822,2,22,0.70,28.05,28045
881,818,2,26,0.70,21.64,21638
881,823,3,28,0.71,25.12,25118
881,824,3,29,0.71,22.02,22017
881,1,3,30,0.71,21.55,21549
881,17,3,31,0.71,20.88,20883
881,3,3,31,0.71,22.11,22114
881,20,3,32,0.71,21.48,21482
881,820,3,31,0.71,22.12,22115
881,813,3,32,0.71,22.70,22703
881,819,3,32,0.71,23.37,23373
881,13,3,33,0.71,21.56,21561
881,815,3,33,0.71,21.34,21338
881,817,3,33,0.71,22.01,22008
881,807,3,34,0.71,22.63,22629
881,8,3,34,0.71,21.90,21903
881,154,3,35,0.71,22.39,22385
881,821,3,36,0.71,22.39,22394
881,822,3,40,0.72,22.94,22937
881,1,4,41,0.72,21.27,21271
881,20,4,42,0.72,20.76,20757
881,3,4,42,0.72,21.20,21202
881,820,4,41,0.72,22.27,22271
881,17,4,43,0.72,20.77,20767
881,823,4,42,0.72,22.74,22744
881,818,3,43,0.72,21.70,21702
881,824,4,43,0.72,22.34,22335
881,807,4,44,0.72,23.20,23198
881,819,4,43,0.72,23.84,23844
881,13,4,47,0.73,20.97,20970
881,821,4,51,0.73,22.54,22542
881,815,4,54,0.74,21.37,21366
882,17,1,1,0.63,21.29,21287
882,817,1,4,0.63,24.95,24946
882,1,1,5,0.63,20.38,20379
882,3,1,5,0.63,22.30,22299
882,819,1,5,0.63,21.27,21265
882,4,1,6,0.64,19.72,19719
882,8,1,6,0.64,20.75,20753
882,824,1,6,0.64,21.10,21097
882,823,1,6,0.64,20.91,20905
882,13,1,7,0.64,20.75,20753
882,154,1,7,0.64,20.08,20083
882,813,1,7,0.64,20.79,20794
882,820,1,7,0.64,21.06,21063
882,807,1,14,0.64,22.84,22838
882,20,1,14,0.64,19.32,19323
882,814,1,14,0.64,20.60,20598
882,17,2,15,0.65,26.96,26956
882,818,1,15,0.65,20.98,20977
882,822,1,16,0.65,21.61,21614
882,824,2,16,0.65,24.83,24834
882,819,2,17,0.65,22.18,22183
882,13,2,19,0.65,20.03,20027
882,3,2,19,0.65,19.89,19894
882,3,3,20,0.65,22.73,22727
882,823,2,20,0.65,20.74,20743
882,1,2,21,0.65,20.58,20584
882,8,2,21,0.65,20.76,20759
882,820,2,21,0.65,25.09,25091
882,4,2,23,0.66,20.52,20521
882,18,1,23,0.66,19.90,19898
882,154,2,23,0.66,20.29,20286
882,817,2,23,0.66,20.30,20303
882,813,2,23,0.66,21.52,21517
882,815,1,24,0.66,19.97,19969
882,807,2,29,0.66,20.33,20327
882,20,2,31,0.67,20.08,20084
882,815,2,31,0.67,20.25,20253
882,814,2,32,0.67,20.32,20320
882,824,3,32,0.67,20.63,20625
882,819,3,33,0.67,21.29,21294
882,820,3,33,0.67,25.15,25151
882,8,3,34,0.67,20.46,20464
882,822,2,34,0.67,22.22,22217
882,807,3,36,0.67,19.96,19957
882,13,3,36,0.67,19.45,19449
882,1,3,37,0.67,19.60,19600
882,154,3,37,0.67,20.11,20109
882,818,2,37,0.67,20.24,20235
882,823,3,37,0.67,21.07,21067
882,817,3,38,0.67,20.36,20362
882,813,3,39,0.68,20.98,20982
882,4,3,41,0.68,21.01,21012
882,818,3,43,0.68,20.72,20716
882,18,2,49,0.69,19.86,19862
882,20,3,51,0.69,20.19,20191
882,822,3,51,0.69,21.49,21490
882,814,3,53,0.69,19.83,19831
883,821,1,1,0.63,28.10,28102
883,16,1,1,0.63,26.50,26495
883,823,1,2,0.63,28.34,28344
883,818,1,2,0.63,41.49,41485
883,4,1,7,0.64,23.06,23055
883,17,1,8,0.64,21.80,21798
883,154,1,8,0.64,24.61,24605
883,4,2,8,0.64,21.44,21436
883,3,1,9,0.64,22.24,22237
883,18,1,9,0.64,23.09,23093
883,817,1,9,0.64,22.53,22529
883,824,1,9,0.64,24.33,24325
883,20,1,10,0.64,21.66,21660
883,13,1,10,0.64,21.67,21665
883,815,1,10,0.64,21.47,21471
883,1,1,10,0.64,22.07,22072
883,813,1,10,0.64,23.17,23173
883,820,1,10,0.64,22.75,22745
883,819,1,11,0.64,22.91,22912
883,807,1,12,0.64,21.66,21656
883,822,1,13,0.64,22.73,22729
883,814,1,14,0.64,22.01,22009
883,823,2,14,0.65,22.95,22950
883,8,1,16,0.65,22.72,22715
883,821,2,16,0.65,22.00,21997
883,13,2,17,0.65,21.72,21722
883,16,2,18,0.65,22.20,22199
883,3,2,20,0.65,21.33,21331
883,815,2,20,0.65,21.16,21161
883,17,2,21,0.65,21.22,21221
883,18,2,21,0.65,21.89,21894
883,1,2,22,0.65,21.44,21444
883,824,2,22,0.65,23.46,23455
883,813,2,23,0.66,22.22,22220
883,819,2,23,0.66,22.58,22576
883,820,2,23,0.66,24.14,24141
883,4,3,24,0.66,21.12,21123
883,20,2,25,0.66,21.29,21290
883,823,3,24,0.66,22.25,22252
883,817,2,25,0.66,22.03,22028
883,807,2,26,0.66,22.40,22400
883,154,2,27,0.66,21.61,21608
883,13,3,28,0.66,21.57,21569
883,822,2,29,0.66,28.41,28408
883,3,3,33,0.67,21.18,21183
883,821,3,33,0.67,22.44,22438
883,8,2,34,0.67,21.72,21723
883,18,3,34,0.67,21.70,21696
883,819,3,35,0.67,23.26,23263
883,814,2,36,0.67,22.48,22475
883,13,4,36,0.67,27.76,27757
883,824,3,36,0.67,22.82,22817
883,17,3,37,0.67,21.03,21031
883,820,3,37,0.67,26.00,26004
883,1,3,38,0.67,21.60,21600
883,815,3,39,0.67,21.32,21319
883,4,4,39,0.67,21.19,21189
883,813,3,39,0.67,22.07,22066
883,823,4,39,0.68,22.38,22380
883,807,3,41,0.68,22.81,22814
883,817,3,41,0.68,22.62,22623
883,20,3,42,0.68,21.91,21906
883,154,3,42,0.68,21.56,21556
883,16,3,42,0.68,22.35,22346
883,821,4,43,0.68,22.25,22246
883,3,4,44,0.68,21.27,21267
883,18,4,46,0.68,21.23,21230
883,820,4,46,0.68,22.55,22552
883,822,3,47,0.68,23.84,23837
883,823,5,47,0.69,23.38,23375
883,824,4,48,0.69,23.80,23803
884,824,1,2,0.59,29.99,29994
884,17,1,7,0.59,19.67,19668
884,13,1,8,0.59,19.49,19490
884,807,1,8,0.59,19.99,19993
884,813,1,8,0.59,20.21,20205
884,819,1,8,0.59,20.73,20734
884,4,1,9,0.60,18.91,18909
884,1,1,9,0.60,22.02,22018
884,814,1,9,0.60,20.62,20615
884,818,1,9,0.60,19.77,19772
884,823,1,9,0.60,21.69,21686
884,822,1,9,0.60,21.17,21171
884,3,1,10,0.60,19.41,19414
884,20,1,10,0.60,18.61,18606
884,8,1,10,0.60,19.98,19978
884,815,1,10,0.60,19.25,19250
884,817,1,10,0.60,19.80,19795
884,18,1,11,0.60,18.81,18810
884,821,1,13,0.60,22.14,22144
884,813,2,13,0.60,13.27,13266
884,820,1,15,0.60,25.29,25294
884,824,2,16,0.60,20.66,20656
884,814,2,19,0.61,19.79,19792
884,13,2,20,0.61,19.37,19373
884,17,2,20,0.61,19.15,19151
884,818,2,20,0.61,20.67,20671
884,813,3,20,0.61,23.14,23139
884,823,2,20,0.61,22.03,22029
884,4,2,21,0.61,19.95,19952
884,807,2,21,0.61,19.40,19402
884,16,2,22,0.61,20.31,20306
884,815,2,23,0.61,20.58,20578
884,819,2,23,0.61,20.87,20870
884,20,2,24,0.61,18.71,18708
884,817,2,24,0.61,20.10,20100
884,1,2,25,0.61,20.13,20132
884,822,2,25,0.61,20.53,20533
884,8,2,26,0.61,19.74,19743
884,3,2,27,0.61,20.03,20032
884,821,2,28,0.62,19.99,19988
884,18,2,28,0.62,19.20,19196
884,824,3,29,0.62,19.90,19904
884,820,2,30,0.62,21.58,21582
884,807,3,34,0.62,22.32,22324
884,818,3,34,0.62,25.36,25362
884,807,4,35,0.62,24.00,24001
884,813,4,35,0.62,20.80,20800
884,4,3,36,0.62,19.52,19519
884,13,3,36,0.62,19.33,19326
884,17,3,36,0.62,19.17,19170
884,1,3,36,0.62,19.70,19700
884,16,3,36,0.62,19.59,19591
884,818,4,37,0.63,29.74,29740
884,814,3,38,0.63,19.82,19822
884,815,3,38,0.63,19.87,19866
884,807,5,38,0.63,28.97,28971
884,20,3,39,0.63,19.55,19551
884,817,3,39,0.63,19.50,19498
884,819,3,41,0.63,21.20,21202
884,821,3,42,0.63,20.08,20082
884,822,3,43,0.63,19.91,19908
884,8,3,45,0.63,20.18,20184
884,18,3,46,0.63,19.29,19290
884,824,4,46,0.64,19.83,19830
884,3,3,47,0.64,19.35,19352
884,820,3,47,0.64,21.34,21340
884,4,4,49,0.64,18.47,18471
884,16,4,49,0.64,22.93,22931
884,17,4,50,0.64,18.93,18931
884,815,4,50,0.64,19.99,19993
884,1,4,50,0.64,19.46,19457
884,13,4,51,0.64,19.00,19001
884,20,4,51,0.64,18.69,18694
884,817,4,51,0.64,19.86,19857
884,814,4,53,0.64,19.48,19481
884,813,5,53,0.64,19.72,19723
884,807,6,53,0.64,20.31,20314
884,821,4,54,0.64,19.32,19324
885,813,1,1,0.59,40.51,40507
885,823,1,1,0.59,35.10,35100
885,814,1,9,0.59,25.64,25643
885,817,1,22,0.61,25.23,25225
885,824,1,22,0.61,25.10,25098
885,820,1,23,0.61,25.34,25337
885,823,2,24,0.61,25.68,25676
885,17,1,25,0.61,24.32,24316
885,8,1,26,0.61,24.42,24420
885,18,1,26,0.61,24.59,24585
885,13,1,26,0.61,25.33,25331
885,807,1,27,0.61,24.97,24974
885,4,1,28,0.61,24.49,24489
885,821,1,28,0.61,25.36,25364
885,815,1,29,0.61,24.67,24672
885,818,1,29,0.61,24.83,24827
885,20,1,30,0.61,24.38,24375
885,16,1,30,0.61,25.27,25274
885,822,1,30,0.61,29.06,29063
885,154,1,30,0.61,24.57,24565
885,813,2,30,0.61,26.15,26146
885,3,1,31,0.62,25.20,25200
885,1,1,31,0.62,24.80,24801
885,824,2,35,0.62,25.22,25215
885,823,3,35,0.62,25.86,25862
885,820,2,48,0.65,19.55,19553
885,154,2,62,0.67,39.98,39980
885,821,2,63,0.67,25.93,25926
885,820,3,63,0.67,26.20,26198
885,8,2,70,0.67,25.13,25125
881,814,2,20,0.70,0.00,123124
881,16,2,22,0.70,0.00,89401
881,18,3,35,0.71,0.00,104833
884,16,1,8,0.59,0.00,74026
886,823,1,8,0.59,22.32,22323
886,16,1,9,0.59,22.79,22789
886,819,1,11,0.60,22.18,22184
886,817,1,12,0.60,21.22,21223
886,807,1,12,0.60,21.62,21623
886,813,1,12,0.60,24.56,24557
886,17,1,13,0.60,20.72,20716
886,818,1,13,0.60,21.90,21900
886,815,1,13,0.60,20.43,20427
886,3,1,14,0.60,21.13,21125
886,822,1,14,0.60,22.24,22242
886,20,1,16,0.60,20.84,20835
886,4,1,16,0.60,20.51,20512
886,13,1,17,0.60,20.47,20473
886,813,2,17,0.60,14.45,14446
886,1,1,19,0.60,20.88,20879
886,821,1,21,0.61,22.02,22017
886,8,1,22,0.61,25.18,25182
886,18,1,27,0.61,20.21,20212
886,3,2,31,0.61,20.83,20832
886,823,2,32,0.62,22.04,22039
886,819,2,36,0.62,22.03,22033
886,16,2,37,0.62,21.00,21000
886,807,2,38,0.62,21.01,21014
886,820,1,38,0.62,21.37,21374
886,817,2,39,0.62,21.32,21315
886,823,3,38,0.62,29.06,29056
886,822,2,40,0.62,24.42,24418
886,13,2,41,0.62,20.37,20372
886,824,1,41,0.62,21.38,21378
886,823,4,40,0.63,24.51,24510
886,154,1,42,0.63,20.86,20859
886,815,2,43,0.63,20.81,20805
886,17,2,46,0.63,22.71,22709
886,4,2,47,0.63,20.64,20636
886,1,2,48,0.63,20.66,20656
886,20,2,49,0.63,20.90,20898
886,813,3,49,0.63,21.64,21637
886,154,2,53,0.64,21.57,21574
886,814,1,56,0.64,21.07,21066
886,3,3,57,0.64,21.46,21459
886,818,2,57,0.64,20.74,20739
886,16,3,61,0.64,14.49,14489
886,821,2,63,0.64,21.52,21524
887,1,1,8,0.55,29.03,29026
887,154,1,9,0.55,24.73,24725
887,814,1,9,0.55,25.00,25004
887,4,1,10,0.56,24.57,24572
887,17,1,10,0.56,31.45,31448
887,821,1,10,0.56,25.33,25330
887,823,1,10,0.56,26.52,26515
887,13,1,10,0.56,35.21,35210
887,8,1,11,0.56,24.99,24992
887,817,1,11,0.56,29.45,29446
887,18,1,11,0.56,24.75,24745
887,824,1,11,0.56,25.73,25729
887,3,1,12,0.56,24.99,24990
887,16,1,12,0.56,24.81,24807
887,807,1,12,0.56,29.68,29684
887,820,1,12,0.56,26.03,26031
887,20,1,13,0.56,24.16,24159
887,815,1,13,0.56,24.60,24596
887,818,1,14,0.56,29.42,29418
887,813,1,15,0.56,25.24,25244
887,822,1,15,0.56,30.23,30231
887,819,1,15,0.56,26.19,26191
887,13,2,16,0.56,24.68,24680
887,807,2,25,0.58,26.26,26256
887,818,2,25,0.58,26.32,26317
887,821,2,27,0.58,26.04,26040
887,823,2,28,0.58,25.81,25814
887,8,2,29,0.58,24.43,24428
887,821,3,29,0.58,31.94,31937
887,4,2,30,0.58,24.79,24789
887,154,2,30,0.58,24.75,24751
887,17,2,31,0.58,24.78,24781
887,817,2,32,0.58,26.23,26229
887,18,2,32,0.58,24.36,24357
887,820,2,32,0.58,25.70,25701
887,16,2,33,0.59,25.16,25158
887,815,2,33,0.59,25.03,25028
887,814,2,33,0.59,25.10,25099
887,824,2,33,0.59,25.93,25927
887,3,2,34,0.59,24.89,24893
